A00, A01, A02, A03, A04, A05, A06, A07,A08, A09, A10, A11, A12, A13, A14, A15, A16, A17, A18, A19, A20, A21, A22, A23, A24, A25, ClaseReconocida
0,113.998,146.871,106.16,78.7426,145.89,12.8016,157.837,134.266,134.286,151.508,16.1406,73.6932,132.431,85.9983,123.059,179.323,172.073,118.869,111.683,129.448,89.3611,131.874,104.347,123.779,37.6865,Defensa01
0,110.167,145.813,106.997,96.4125,145.081,5.93802,155.743,135.712,134.285,133.218,14.7112,73.672,132.557,85.9745,123.165,179.28,171.092,118.856,112.614,128.531,88.5788,136.993,102.65,120.356,45.4596,Defensa01
0,110.178,145.807,106.995,109.111,143.177,16.7185,159,137.63,134.324,120.06,12.3481,74.1377,124.17,85.0907,115.222,178.535,172.135,123.716,118.438,117.845,82.9056,130.787,104.463,124.75,41.9809,Defensa01
0,110.049,145.799,107.093,89.5623,144.235,2.81004,160.906,136.569,134.304,140.254,14.0519,73.5888,132.722,85.2324,123.028,178.57,172.21,123.658,115.684,120.658,85.7113,124.867,101.564,133.57,39.3701,Defensa01
0,102.727,146.476,110.398,34.4128,146.516,53.9196,156.143,134.411,133.48,163.666,17.2626,73.492,151.778,88.2098,141.941,179.65,171.106,128.67,112.558,118.772,87.4849,125.904,102.705,131.391,36.9043,Defensa01
0,105.433,146.5,112.293,16.2175,149.435,71.2499,154.971,132.29,132.803,145.478,20.1749,73.2772,165.439,88.9971,174.347,178.685,171.201,121.62,110.781,127.599,89.2078,121.2,101.558,137.243,43.6118,Defensa01
0,108.069,146.876,112.138,9.44332,149.286,98.9341,154.169,131.653,133.586,119.687,20.1565,73.2271,150.204,86.1587,140.204,179.356,172.101,118.979,115.603,125.418,85.6476,130.886,104.481,124.633,46.1966,Defensa01
0,116.622,146.892,107.383,9.43063,149.698,97.6965,151.222,130.443,135.789,119.705,20.5629,73.2294,150.743,86.1549,140.759,178.291,172.08,119.98,114.583,125.437,85.6022,130.862,104.429,124.71,46.1881,Defensa01
0,102.134,146.993,119.017,60.6549,145.413,27.4172,150.737,134.7,135.782,170.315,16.3823,82.3035,149.859,94.151,139.849,177.31,172.111,132.292,116.335,111.373,83.8358,124.897,104.517,130.587,51.9011,Defensa01
0,102.132,146.967,119.047,34.7908,146.716,54.7544,155.489,134.217,134.995,164.485,17.0221,73.7018,132.905,84.9277,123.657,177.227,172.009,124.745,117.423,117.832,82.7674,130.778,104.556,124.666,51.8783,Defensa01
0,108.932,146.916,112.184,34.3817,146.651,53.9479,152.706,133.459,134.327,163.462,17.5708,73.1618,166.207,88.0861,175.304,179.705,171.208,119.873,111.744,128.383,88.5241,130.726,101.546,127.727,43.6696,Defensa01
0,99.6212,145.833,119.783,33.9253,146.755,53.7677,154.586,134.004,134.405,163.854,16.8263,73.4597,108.16,87.1194,98.3244,179.653,171.125,123.354,111.819,124.827,70.9306,125.871,105.44,128.689,43.7926,Defensa01
0,101.761,145.848,119.921,52.1901,144.997,36.3682,155.43,135.777,134.341,177.432,14.6187,82.9253,124.302,93.1603,114.107,177.445,172.934,127.588,114.272,118.14,68.4341,118.033,107.386,134.581,44.6738,Defensa01
0,106.012,145.841,115.758,52.2955,116.674,37.3895,158.172,164.104,134.283,177.334,13.6966,73.8844,106.519,84.2432,96.0989,177.572,172.122,124.501,111.096,124.403,45.8158,125.928,105.436,128.637,43.8348,Defensa01
0,98.2967,145.869,124.294,34.3474,137.226,53.402,154.364,143.546,134.29,164.708,6.86483,73.8681,106.581,84.2137,96.278,177.562,173.017,124.546,111.891,123.564,45.7317,121.17,104.512,134.318,51.8071,Defensa01
0,106.014,145.863,115.761,52.2653,116.376,36.2863,155.12,164.399,134.275,177.375,13.9839,73.8745,106.505,84.2362,96.0843,177.59,173.106,127.556,111.879,120.565,45.5176,121.186,107.291,131.523,40.1431,Defensa01
0,101.884,146.962,119.228,79.327,57.01,10.6676,154.264,135.295,134.164,150.978,72.6853,73.8344,106.291,83.2265,95.0253,175.557,173.979,132.232,110.083,117.685,46.2589,124.844,104.524,130.632,46.1883,Defensa01
0,94.3078,145.942,127.957,51.0644,158.198,35.9815,152.187,122.099,135.046,178.214,27.4756,83.0137,131.934,94.2274,121.636,177.336,173.013,132.206,116.551,111.243,83.1994,117.989,104.556,137.455,51.8821,Defensa01
0,101.596,146.743,119.5,59.5646,146.585,29.6351,155.385,134.265,133.541,170.421,16.5707,74.358,106.453,86.3146,96.4749,177.307,173.057,129.126,117.849,113.025,81.0996,118.056,104.534,137.409,49.0608,Defensa01
0,101.534,146.752,119.48,59.7748,146.043,30.6274,157.868,132.42,135.731,170.207,16.0245,74.1738,106.508,84.0895,96.5604,176.388,173.031,128.75,118.88,112.37,81.0538,124.988,104.499,130.513,42.2188,Defensa01
0,98.2149,146.729,119.579,59.5414,147.028,30.8154,158.223,131.452,135.751,170.421,16.9913,74.1932,106.55,85.0788,96.5937,177.345,173.032,128.774,120.172,111.054,79.9332,124.979,104.464,130.557,42.2454,Defensa01
0,98.1525,147.039,123.502,61.8154,56.9879,29.679,156.917,138.03,135.075,168.61,72.587,73.9834,106.39,83.9862,96.3782,176.255,173.925,132.483,118.809,108.709,81.1876,120.322,105.467,134.211,42.3849,Defensa01
0,91.773,146.07,127.542,78.6104,73.2491,8.82988,151.472,152.506,134.323,150.208,57.9325,74.585,105.636,82.9692,96.2675,175.168,173.94,121.725,116.171,122.104,83.6564,117.12,108.436,134.444,44.864,Defensa01
0,98.2473,146.751,123.667,78.6424,144.181,8.06465,147.127,135.894,134.315,150.681,13.5052,74.8764,105.365,83.1039,95.202,174.183,174.9,128.686,117.649,113.665,81.1769,117.269,105.622,137.109,51.9476,Defensa01
0,99.4534,146.892,119.282,32.5468,124.158,55.1771,150.01,44.2464,135.789,163.278,105.111,74.9567,105.76,84.1913,96.4967,175.234,174.029,133.602,115.203,111.194,83.7715,117.194,105.656,137.151,42.3488,Defensa01
0,95.075,147.155,126.914,35.7701,157.832,51.9707,148.424,75.5985,138.134,165.69,72.248,81.8669,123.379,91.7739,113.321,176.221,173.037,136.796,116.277,106.926,83.8869,118.086,105.475,136.439,49.8099,Defensa01
0,119.302,147.674,109.039,34.86,144.607,54.237,149.608,63.5597,136.695,164.941,85.3128,74.475,105.633,82.9401,96.0854,175.249,172.993,132.729,116.279,110.992,83.8683,121.249,107.402,131.35,44.979,Defensa01
0,113.543,149.981,113.174,37.7043,164.665,50.9767,146.127,82.2363,136.584,165.913,67.1256,74.0781,106.01,85.0435,96.0075,178.311,172.996,126.817,112.752,120.431,88.6047,135.972,104.422,119.606,59.7441,Defensa01
0,124.132,152.411,104.186,49.6477,138.239,141.964,149.501,53.2403,135.803,76.1274,95.986,73.5,150.12,88.1172,140.454,179.118,172.002,128.777,117.683,113.54,81.1227,136.09,104.582,119.328,49.0227,Defensa01
0,113.565,150.032,113.008,123.993,46.6147,33.4055,147.925,129.081,135.032,107.689,81.7032,74.13,106.08,82.9337,96.123,174.165,173.078,133.859,115.163,110.979,83.7599,131.23,104.608,124.162,49.0712,Defensa01
0,109.32,151.219,116.512,124.467,19.8846,32.3914,148.873,103.791,133.908,108.135,107.514,73.9899,123.662,84.9574,113.636,177.21,172.986,132.864,114.574,112.562,85.6406,135.966,108.191,115.843,52.5767,Defensa01
0,121.019,151.192,104.623,38.659,175.963,50.2132,145.458,94.1575,134.976,165.812,56.8841,74.1709,106.394,86.2598,97.1204,179.518,173.186,131.491,115.235,113.273,85.2014,135.075,108.196,116.729,51.5146,Defensa01
0,120.872,147.984,107.393,34.8485,124.923,53.9835,149.91,42.7238,136.272,165.405,104.521,75.0533,105.985,89.4256,96.4136,178.811,174.144,126.469,108.953,124.578,90.4123,130.238,103.308,126.454,68.3193,Defensa01
0,113.374,146.745,115.945,32.0468,124.127,54.8961,148.695,43.6659,137.355,164.301,103.619,75.3728,105.059,86.0097,96.3629,177.1,172.966,144.718,111.5,103.781,87.3422,129.528,104.568,125.904,49.4144,Defensa01
0,113.474,147.825,114.806,33.1345,125,52.9829,145.509,45.058,135.797,163.663,104.471,74.6925,105.582,84.0976,96.1743,176.403,173.007,132.453,114.695,112.852,85.7591,131.699,107.249,121.052,51.7112,Defensa01
0,116.191,152.414,108.72,81.9444,129.734,11.1668,148.866,44.7692,135.731,150.994,103.204,74.6336,105.492,83.9793,96.1146,176.392,172.958,132.45,118.976,108.574,81.2057,131.842,107.264,120.894,51.694,Defensa01
0,124.241,151.461,105.044,29.0296,127.167,62.3549,149.69,45.5486,136.497,157.02,104.843,74.676,123.148,84.1105,113.641,175.241,173.043,128.611,117.702,113.687,81.1553,131.93,108.261,119.809,46.0943,Defensa01
0,124.268,151.444,105.059,28.6559,127.119,62.6947,149.563,44.7051,137.329,156.842,104.694,74.8035,105.569,85.975,96.1508,178.181,173.135,126.535,116.188,117.277,83.6365,136.085,108.25,115.665,46.1444,Defensa01
0,124.237,151.439,105.07,123.416,144.393,32.0571,149.549,132.399,136.57,108.402,16.2119,74.7757,105.582,85.01,96.0716,176.184,173.197,133.509,115.087,111.404,83.685,136.172,104.451,119.377,49.1945,Defensa01
0,121.95,153.161,102.806,83.2527,128.187,9.20315,152.473,43.9958,136.487,150.439,105.505,73.9725,124.063,86.1431,112.807,178.395,174.109,126.558,113.559,119.883,86.1112,140.313,110.943,108.744,48.5516,Defensa01
0,121.891,154.121,101.883,85.4771,52.6329,8.69609,153.42,137.049,132.451,149.156,72.7344,73.9143,119.726,84.043,108.562,175.236,174.055,140.215,111.391,108.394,87.0928,145.244,107.279,107.477,51.6169,Defensa01
0,130.281,152.648,97.9556,41.1602,144.153,51.1762,149.704,132.413,135.788,167.701,17.6123,77.3379,150.552,93.2021,141.294,178.838,172.273,115.686,112.395,131.918,86.2382,136.113,107.103,116.783,37.7266,Defensa01
0,124.149,151.427,105.225,7.82083,128.492,97.2678,146.2,46.9374,136.423,119.579,104.108,74.0762,149.229,88.0686,140.053,179.168,172.105,129.345,115.175,115.48,83.7931,131.919,104.56,123.521,49.0778,Defensa01
0,124.169,151.425,105.135,7.92754,128.132,97.4283,147.742,45.7205,135.824,119.666,104.275,74.1719,107.138,85.9978,98.0384,177.189,172.183,124.495,110.684,124.821,88.5212,131.946,105.293,122.761,49.8287,Defensa01
0,116.83,152.122,109.332,8.63433,129.066,99.2174,152.079,47.4004,133.343,119.35,102.95,64.2365,150.748,79.6393,141.961,178.858,172.274,120.895,113.862,125.242,84.503,136.107,109.875,114.017,40.1121,Defensa01
0,122.561,154.333,101.531,5.89863,130.475,100.074,153.912,45.3916,134.698,119.642,103.984,48.7201,106.773,63.5618,96.5974,179.853,173.199,118.722,114.058,127.22,84.5054,136.143,109.886,113.971,40.0857,Defensa01
0,121.905,153.166,102.829,83.0568,113.336,8.57782,150.323,163.976,131.776,150.648,12.9589,73.9318,106.653,86.955,96.3651,178.151,173.169,118.982,113.034,127.984,85.422,136.129,107.299,116.572,51.5786,Defensa01
0,119.455,152.934,108.795,84.8451,53.9381,7.64714,154.074,137.353,132.385,148.991,72.2259,73.7956,116.962,83.9838,104.756,176.211,174.955,127.666,115.04,117.295,84.6549,136.258,107.303,116.439,51.5567,Defensa01
0,114.231,155.333,105.129,127.635,51.8811,33.41,153.85,135.554,134.255,107.124,73.3595,74.5823,105.512,82.7523,94.2638,174.927,175.802,118.003,114.89,127.107,84.5903,135.264,109.952,114.784,38.9539,Defensa01
0,111.863,155.601,104.754,127.455,131.061,34.0927,154.297,46.6334,134.916,107.379,103.773,74.4809,105.71,84.7679,94.2976,177.024,175.929,123.468,115.018,121.515,84.4746,131.128,107.508,121.365,43.9434,Defensa01
0,110.7,154.374,106.087,83.8569,140.42,7.72626,153.569,136.978,132.593,149.966,14.2424,65.6492,105.695,76.1189,95.2458,177.195,173.982,123.687,116.014,120.299,83.5934,136.222,107.39,116.388,51.1904,Defensa01
0,108.686,154.134,111.701,40.0773,157.139,50.3942,151.342,74.6277,137.114,165.692,77.2458,73.9359,106.57,83.9241,96.3893,176.147,172.048,120.12,116.093,123.787,83.5944,141.548,107.951,110.5,34.5712,Defensa01
0,112.139,154.135,111.758,40.2998,160.546,50.1642,151.561,78.0013,137.111,166.521,73.2325,65.5706,105.828,74.9391,96.3754,176.108,172.985,120.297,117.226,122.477,82.6038,140.383,109.979,109.639,32.7959,Defensa01
0,108.658,154.159,111.735,40.737,161.537,50.6006,153.877,115.897,138.601,166.3,35.9744,73.9415,106.577,83.8685,96.4516,176.021,172.007,123.434,117.234,119.331,82.5928,146.124,107.995,105.881,34.5232,Defensa01
0,108.671,154.16,111.656,40.666,156.269,50.9031,153.547,121.973,134.856,166.229,30.7066,73.9416,106.545,84.8346,96.3294,176.956,173.118,118.099,116.007,125.894,83.555,136.262,107.413,116.325,51.0775,Defensa01
0,108.666,154.156,111.662,41.7263,127.328,49.8669,153.848,150.924,136.305,167.291,1.76235,73.9305,106.384,83.8627,95.3062,176.057,174.003,123.512,116.057,120.431,83.6216,136.227,107.424,116.349,37.0283,Defensa01
0,108.679,154.166,111.665,40.499,175.05,50.0208,152.528,103.237,137.672,166.059,49.4904,73.9362,106.563,83.9906,96.3399,175.18,172.049,125.878,116.212,117.91,82.6451,141.621,107.912,110.467,31.8348,Defensa01
0,98.8843,152.935,118.984,126.231,69.7663,34.8219,153.789,151.372,132.64,106.547,57.456,74.6015,118.9,84.8644,108.543,178.044,171.878,122.508,114.414,123.078,86.4599,143.482,104.38,112.138,29.1666,Defensa01
0,98.8201,152.881,119.099,126.431,62.648,35.0834,153.985,144.215,132.558,106.137,64.7839,65.7932,105.779,74.987,96.4285,176.158,169.973,124.691,113.32,121.99,86.449,154.005,101.809,104.186,34.4224,Defensa01
0,105.857,152.864,116.007,50.6984,132.942,140.278,151.959,50.5884,133.237,75.9487,100.411,73.9847,107.506,86.0571,97.2079,178.236,171.033,124.872,117.212,117.916,82.6942,153.157,103.357,103.486,26.5624,Defensa01
0,102.908,152.877,119.129,127.364,19.1915,35.9593,153.791,100.734,134.157,105.374,108.07,74.5797,105.549,84.8695,95.1646,178.13,170.89,127.257,114.46,118.283,86.5468,154.078,104.948,100.974,30.7999,Defensa01
0,109.582,151.739,116.545,113.375,32.5521,21.1307,152.272,48.2104,135.533,118.841,160.336,74.4436,105.539,85.9639,93.9978,179.771,173.935,121.386,116.668,121.946,85.5568,141.565,106.356,112.079,39.837,Defensa01
0,105.228,151.536,124.295,101.801,9.43839,9.56322,152.294,89.4281,134.876,130.406,118.354,74.48,105.562,86.9845,95.9751,177.665,169.98,119.809,113.761,126.43,71.6659,150.143,102.645,107.212,26.6653,Defensa01
0,101.846,151.25,124.581,44.131,137.798,44.4765,149.103,58.1317,136.312,171.732,94.6009,73.9386,107.323,86.9427,97.2085,179.819,169.931,118.937,112.622,128.441,70.0703,154.207,101.775,104.018,34.2404,Defensa01
0,102.996,152.952,119.119,83.8344,85.5357,6.50588,152.722,167.082,137.095,148.956,41.6736,66.8583,105.58,78.1981,96.2948,179.796,169.851,115.454,112.725,131.821,71.3725,153.909,102.626,103.465,34.9559,Defensa01
0,102.382,152.937,118.987,84.1503,100.884,6.17405,152.684,177.594,134.099,148.625,26.3404,74.5617,105.531,84.8331,95.2419,178.121,170.847,122.117,114.423,123.46,68.5346,153.943,102.609,103.448,34.9515,Defensa01
0,102.973,152.922,119.074,126.619,45.8139,35.2342,153.751,126.528,134.82,105.502,82.066,75.1697,104.997,84.786,96.3435,178.117,169.863,122.193,114.466,123.341,68.7566,153.971,105.045,100.984,28.9886,Defensa01
0,101.613,151.684,124.696,125.462,44.5291,34.0222,156.008,125.094,134.151,106.271,83.7385,74.5052,106.232,84.7983,97.7864,177.078,166.911,119.941,109.635,130.423,58.2981,156.159,101.398,102.443,27.4623,Defensa01
0,102.275,152.908,119.139,127.046,52.5884,34.8534,154.607,134.17,132.565,105.714,74.6524,74.5064,105.599,85.7761,95.2934,179.762,168.885,117.721,108.398,133.881,57.1782,162.212,101.492,96.2952,27.4618,Defensa01
0,108.705,154.135,111.679,84.794,98.92,7.58403,154.368,178.531,137.054,149.629,26.6572,73.9175,106.402,83.8719,95.3798,176.106,170.887,119.896,117.199,122.905,82.7474,153.967,105.055,100.978,28.998,Defensa01
0,114.272,154.339,106.056,39.7614,129.862,51.8014,155.248,46.4619,131.774,165.981,103.918,74.5192,105.857,84.8192,95.508,177.154,171.866,119.981,112.448,127.57,87.3192,147.329,106.096,106.575,30.8912,Defensa01
0,114.317,154.355,106.082,6.8551,129.638,97.5306,154.034,46.2305,131.77,118.725,104.782,73.893,107.717,86.8731,97.7145,178.178,170.881,124.333,104.097,131.57,50.5745,147.327,106.098,106.575,30.9416,Defensa01
0,108.654,153.12,112.697,26.6234,128.353,116.281,152.927,45.9521,136.591,99.9762,105.048,73.9264,135.597,88.9662,126.28,179.82,169.065,120.861,115.078,124.061,83.6782,154.034,102.483,103.483,34.9568,Defensa01
0,114.217,154.376,106.044,83.4964,130.545,8.079,152.346,47.9387,137.245,150.347,103.298,74.491,106.24,86.8862,96.4938,179.158,169.992,114.561,113.454,131.984,68.8972,154.131,104.789,101.081,30.7946,Defensa01
0,112.1,154.18,108.098,41.9387,142.34,48.5978,151.347,134.238,134.976,167.493,16.7856,73.9229,106.475,84.8741,95.3679,177.043,169.866,114.649,114.415,130.936,67.6477,155.17,103.054,101.776,28.227,Defensa01
0,121.533,154.413,102.247,83.6216,129.773,7.95906,153.501,46.33,134.968,150.206,104.055,74.4904,105.887,83.7944,95.5256,176.1,171.889,119.858,117.274,122.868,82.674,147.307,107.002,105.691,31.7798,Defensa01
0,117.883,155.371,105.074,86.6126,51.1331,6.80817,153.189,135.536,134.976,148.993,73.2614,73.76,119.58,83.9434,107.509,176.237,172.82,119.722,122.497,117.78,77.4569,143.25,107.05,109.7,31.6713,Defensa01
0,115.923,151.923,109.771,37.1807,129.154,53.4161,153.174,46.7596,135.758,164.968,103.059,74.4591,132.009,88.0369,122.299,179.834,168.912,119.808,119.92,120.272,80.0351,151.432,100.83,107.738,34.2017,Defensa01
0,105.879,152.911,119.135,39.9944,173.335,51.3922,153.437,104.279,133.342,166.412,46.9181,73.7859,131.634,86.9786,120.476,178.599,169.794,117.677,111.099,131.224,54.4916,158.217,102.454,99.3292,27.4369,Defensa01
0,108.714,152.923,116.118,126.018,80.4684,34.6312,153.717,162.049,132.655,106.75,46.7636,66.8272,105.619,78.2098,95.3192,179.733,169.858,117.851,114.484,127.664,87.3711,155.14,103.366,101.494,28.1849,Defensa01
0,102.268,152.903,119.211,83.3886,139.232,7.97344,153.432,139.21,135.767,149.371,11.9922,74.5613,105.724,84.8621,96.3067,178.136,167.874,118.775,113.424,127.801,69.454,162.446,101.518,96.036,27.4482,Defensa01
0,96.0644,151.677,127.036,82.2555,176.295,8.06294,150.866,102.366,134.928,149.476,48.0257,74.5373,106.132,85.9388,96.7396,179.286,168.862,113.468,112.617,133.914,48.9606,161.429,103.328,95.2435,28.1597,Defensa01
0,102.788,151.627,127.096,8.63624,137.76,98.1007,151.262,56.4268,136.531,118.841,94.7624,78.0014,164.716,61.7693,176.096,177.593,170.908,124.311,113.237,122.452,5.68954,144.166,102.63,113.203,25.3863,Defensa01
0,109.143,152.419,119.742,126.073,6.94767,35.7894,148.313,88.1854,137.182,105.776,121.203,75.2005,104.999,86.8574,96.25,178.645,167.875,121.319,111.169,127.512,46.7038,152.075,102.924,105.002,28.7439,Defensa01
0,112.348,151.162,117.289,10.5754,127.423,79.6849,149.07,46.1122,136.487,139.563,103.588,75.2949,105.218,86.9652,97.5939,178.596,166.844,122.591,117.228,120.181,48.4778,146.006,101.572,112.422,27.4032,Defensa01
0,105.195,151.185,124.731,20.8301,126.319,68.6202,146.688,44.9887,136.452,149.133,105.378,74.7055,106.322,87.0811,96.8474,179.484,168.901,123.432,112.815,123.753,8.74895,135.181,100.127,124.691,25.2473,Defensa01
0,102.044,149.96,125.363,52.2041,125.719,139.059,146.33,45.1528,136.471,76.2505,105.827,74.0299,133.009,87.0716,122.872,179.399,168.846,124.402,111.731,123.868,0.018228,140.031,102.245,117.723,27.4467,Defensa01
0,108.923,149.98,118.03,123.967,125.412,34.4858,149.101,44.0369,135.882,106.321,104.876,75.3205,105.181,86.9883,97.388,179.762,166.895,122.285,110.908,126.807,71.0282,140.951,102.183,116.866,30.0566,Defensa01
0,108.914,149.965,118.026,10.5549,125.612,78.0598,148.226,44.2213,137.321,139.642,105.301,74.6957,106.379,87.0376,97.9599,179.654,166.877,123.521,116.106,120.372,48.4122,145.96,101.426,112.614,27.4731,Defensa01
0,108.465,149.974,122.234,21.5072,136.254,67.9863,148.949,55.6679,136.529,150.596,94.6572,74.6887,105.971,86.0625,96.6242,178.285,168.772,119.863,107.62,132.517,29.9264,145.27,104.598,110.132,29.544,Defensa01
0,116.673,151.2,112.671,41.6955,141.545,49.6668,152.775,59.9332,136.527,169.756,90.3947,74.6854,105.646,86.0462,96.2658,179.377,167.867,118.883,111.859,129.259,53.0481,152.121,101.515,106.364,35.7372,Defensa01
0,108.377,149.992,122.243,124.897,27.7948,36.1959,148.162,107.493,134.22,106.05,101.258,74.5703,105.83,85.8629,96.4302,179.195,167.835,118.884,112.574,128.541,51.7272,151.822,101.433,106.745,27.4023,Defensa01
0,105.211,148.775,122.938,35.3314,143.167,52.628,148.39,64.1779,134.237,164.968,87.1956,74.506,105.918,86.0004,96.3212,179.206,167.968,123.669,114.999,121.333,49.5609,141.109,102.333,116.558,28.1611,Defensa01
0,108.424,148.756,122.956,10.414,125.28,98.3435,148.199,43.8648,136.662,118.797,105.509,74.0976,106.283,86.037,96.2429,178.182,167.888,124.706,116.153,119.14,65.8433,141.231,99.2262,119.543,33.701,Defensa01
0,113.305,148.978,114.408,11.1846,125.383,96.272,143.501,45.5628,135.105,118.612,104.82,74.8255,106.633,88.2671,97.2192,179.215,168.809,120.878,110.511,128.61,44.3518,145.222,102.439,112.338,27.4051,Defensa01
