A00, A01, A02, A03, A04, A05, A06, A07,A08, A09, A10, A11, A12, A13, A14, A15, A16, A17, A18, A19, A20, A21, A22, A23, A24, A25, ClaseReconocida
143.066,112.42,87.4282,146.496,120.078,59.8801,118.147,68.4407,161.323,157.235,91.9111,88.1312,99.0192,91.6893,113.381,99.2651,172.317,170.526,153.982,114.938,91.08,44.8501,92.8879,90.3389,176.773,174.425,30
127.202,112.484,104.567,146.503,120.14,59.8502,118.255,68.3608,167.147,167.205,91.724,88.2861,97.1639,91.6501,105.902,102.305,164.616,164.214,138.77,123.7,97.53,55.449,95.2151,87.0129,177.772,64.9147,30
126.145,134.431,101.102,119.92,124.805,55.1786,118.335,67.8106,155.874,148.557,91.7354,88.2811,88.3813,83.9365,102.71,88.6601,172.22,179.211,136.588,114.674,108.738,44.919,100.957,111.355,147.689,165.271,30
108.074,0,120.893,80.0331,121.798,58.2143,121.835,75.0485,163.097,159.023,91.8019,88.1862,88.5852,82.8405,105.86,90.5167,175.253,165.791,111.094,92.272,156.634,33.378,93.5642,111.921,154.515,134.968,30
133.864,132.966,102.866,121.854,122.805,57.1844,119.793,71.6573,167.17,167.161,91.7856,88.2246,88.4978,82.645,102.825,93.2394,172.335,162.412,112.542,108.589,138.868,38.583,138.307,121.5,100.193,116.927,30
133.944,0,102.757,77.218,122.747,57.2514,119.905,71.7043,161.432,157.544,91.8103,88.1914,88.4436,83.8885,102.75,88.534,172.249,169.413,136.405,96.6993,126.895,26.8649,137.961,95.1937,126.846,126.327,30
134.309,112.076,105.229,146.963,120.005,59.9786,121.752,76.8124,167.231,167.319,91.8494,88.1672,101.627,91.697,118.944,96.346,175.236,169.716,136.459,100.867,122.673,31.0118,137.111,86.1791,136.71,135.04,30
108.829,134.393,118.518,119.891,124.707,55.2927,119.924,72.8935,161.472,157.51,91.8033,88.1974,101.545,91.5896,118.868,101.033,174.573,164.1,137.044,100.071,122.885,31.031,138.221,115.019,106.76,86.8236,30
133.332,0,103.441,77.226,122.751,57.2571,121.791,81.7311,161.662,157.674,91.8533,88.1383,101.508,91.7277,118.951,96.7933,174.647,172.921,154.564,106.12,99.3157,36.9212,90.9183,89.8574,179.224,153.456,30
133.715,133.2,103.077,121.684,122.747,57.2196,123.908,80.0395,167.045,167.041,91.8416,88.1921,99.1174,82.6061,113.5,92.5145,172.34,164.16,113.037,106.918,140.045,36.9456,120.899,97.3422,141.759,167.621,30
94.8635,0,144.757,80.4592,120.006,60.0003,121.751,76.6881,168.335,168.285,91.8495,88.1444,88.5059,83.9349,105.813,88.672,175.303,169.81,153.938,104.427,101.634,34.3934,94.9451,76.9821,171.927,74.4369,30
133.389,0,103.408,77.1938,122.788,57.1719,118.253,67.8801,167.125,167.09,91.8344,88.2057,88.4338,91.7554,104.99,96.4604,174.545,170.342,111.492,106.957,141.551,37.09,23.8519,176.652,159.496,90.426,30
133.836,151.589,102.902,104.574,122.781,57.1941,118.236,67.8222,167.117,163.21,91.8135,88.2112,88.4663,91.7463,107.777,97.7087,175.582,105.483,138.172,112.414,109.414,44.4283,86.9848,37.7614,124.746,164.899,30
127.232,151.053,102.932,105.175,122.751,57.2153,118.23,67.7677,163.083,158.991,91.8088,88.2245,88.4118,91.7815,105.728,99.0283,175.405,133.913,112.654,97.1908,150.155,27.2338,57.4225,53.2606,110.683,67.5853,30
108.977,135.052,118.306,119.279,124.7,55.358,116.758,63.773,158.117,154.203,91.8092,88.1328,88.4027,91.7778,105.733,99.4788,174.535,166.622,154.401,121.922,83.6769,52.588,93.7906,87.227,178.982,165.015,30
166.839,167.432,174.168,175.572,4.12985,4.12985,0,0,0,0,169.063,169.063,6.27401,6.27401,0,0,0,0,0,0,0,0,0,0,0,0,30
93.7828,111.872,126.918,144.74,130.379,56.057,126.261,71.4264,156.176,152.622,85.2781,88.2859,88.5175,91.7214,105.126,96.8611,173.777,169.434,112.461,113.844,133.694,44.7083,137.311,86.416,136.273,65.4606,30
107.803,135.363,109.981,118.315,133.349,53.1051,124.776,67.8585,167.196,167.353,85.156,88.3897,98.8789,91.739,112.142,96.1543,168.629,151.809,114.145,112.1,133.755,44.7521,42.5358,139.739,177.725,63.5753,30
90.275,139.42,123.894,112.016,138.365,48.0892,124.632,67.843,163.181,163.223,85.2503,88.2956,101.294,91.6919,116.57,99.4796,169.495,166.607,115.115,124.724,120.161,40.6957,25.7041,86.4408,112.145,179.433,30
78.0765,0,126.208,76.0078,129.504,43.9364,118.202,68.0043,160.956,167.741,91.6458,94.9141,88.5374,91.6319,101.223,99.8901,166.957,165.91,157.006,118.932,84.0621,52.6185,94.8787,86.5311,178.59,177.556,30
83.8278,0,123.573,74.5946,132.096,47.7978,118.178,67.8964,167.105,163.689,91.6936,88.413,88.5848,84.1053,101.298,92.4786,167.015,165.664,116.452,125.148,118.4,40.9158,137.38,104.091,118.528,117.674,30
81.2794,160.338,126.364,93.5997,132.174,40.2861,118.27,67.2502,148.462,152.674,91.7495,95.7905,105.161,91.8013,124.598,109.245,175.672,146.757,114.498,127.213,118.289,40.8567,146.313,76.0083,137.679,65.1126,30
90.2115,138.957,126.278,114.972,129.592,43.9078,118.338,67.7723,154.731,161.501,91.6229,94.8771,105.2,91.7259,125.492,109.214,177.477,160.681,113.53,128.135,118.335,40.8584,90.3667,89.9175,179.716,64.6248,30
81.4676,124.23,126.262,126.895,129.569,43.9452,118.32,67.7386,154.988,161.659,91.5992,94.8864,88.5188,84.1798,105.203,98.7238,172.977,148.55,114.41,113.348,132.242,44.954,105.213,101.092,153.695,127.412,30
81.3112,0,126.265,75.9106,129.683,43.8671,119.935,66.8181,155.137,158.22,91.7075,94.7423,105.272,91.8441,123.608,99.9354,174.071,162.445,155.992,105.168,98.84,37.2696,141.643,90.8728,127.484,118.758,30
78.6505,0,126.429,74.5557,132.261,41.2874,115.619,71.0269,160.811,171.228,91.6198,94.8317,88.5826,84.1091,108.757,93.0321,178.119,169.096,111.744,115.103,133.153,45.1235,135.039,128.282,96.6787,96.9577,30
88.2761,0,123.749,74.5207,132.308,41.2326,115.585,71.0139,160.797,171.242,91.6315,94.8281,88.5784,91.6959,108.009,107.134,176.59,150.722,113.609,120.61,125.781,51.1908,145.043,96.7124,118.245,117.112,30
81.5209,0,126.263,75.9019,129.748,43.8331,122.766,68.5936,160.738,167.547,91.5846,94.834,88.6065,91.7084,108.903,97.088,178.259,168.791,112.929,107.18,139.891,37.2077,137.947,94.4969,127.556,119.639,30
100.22,123.122,122.252,126.708,129.38,50.7239,121.059,69.2034,161.616,157.995,91.6453,88.2507,88.678,84.0151,108.056,85.6811,176.611,176.536,112.329,102.918,144.753,33.8721,134.877,129.731,95.3918,95.467,30
100.218,128.3,122.447,122.957,136.645,50.7264,129.995,62.8963,150.889,143.569,84.2883,88.3399,88.647,91.6629,107.98,96.6537,176.558,166.823,112.357,114.199,133.444,31.4751,29.3437,135.138,164.482,109.807,30
100.287,137.15,122.524,115.585,136.593,50.7272,129.995,68.5023,155.777,152.258,84.2717,88.408,101.337,91.625,117.995,102.309,173.039,159.372,113.122,106.789,140.089,38.6181,98.6585,82.3395,179.002,161.275,30
93.2225,127.102,124.469,125.143,134.261,53.0902,128.289,59.7603,155.924,152.196,84.3114,88.3374,88.607,91.6395,107.917,96.548,176.607,173.276,113.558,92.754,153.688,32.9845,134.534,129.354,96.1119,78.0582,30
100.337,0,122.099,74.7288,136.816,50.6233,130.097,68.6201,161.629,158.066,86.0529,86.5075,103.904,93.4255,128.535,96.9384,179.076,160.351,113.157,96.9897,149.854,36.35,75.5695,133.801,150.629,78.8429,30
100.409,109.204,122.193,140.123,136.757,50.6663,130.008,68.6843,163.324,159.806,84.3925,88.1847,105.541,91.7149,125.773,97.4604,178.18,167.103,113.022,103.932,143.045,34.1482,95.2936,129.5,135.206,72.2382,30
100.195,122.808,122.4,127.083,129.308,50.8019,121.03,70.2146,167.445,171.182,91.6537,88.236,88.6978,84.0584,108.837,89.0731,178.211,167.297,111.619,99.9118,148.47,39.3363,52.5294,135.406,172.065,102.053,30
100.348,122.864,122.162,126.976,129.377,50.7332,121.16,70.2548,167.317,167.51,91.6535,88.236,112.728,91.7197,135.6,93.3018,179.104,176.508,112.958,103.572,143.47,33.8231,90.6349,128.58,140.785,95.9802,30
101.488,0,121.357,73.6147,130.042,43.5401,122.703,63.4359,160.96,167.641,91.6626,94.7548,88.6452,91.7228,108.024,98.1666,176.579,167.212,136.995,99.0464,123.959,39.2714,138.448,108.868,112.683,93.2373,30
96.0915,0,120.892,69.9438,142.318,45.0591,125.748,67.6173,161.374,157.987,84.2867,88.336,88.6897,84.0578,108.913,89.1509,178.289,169.412,136.128,99.8372,124.035,39.1988,137.89,86.315,135.795,90.3878,30
88.4285,0,123.494,72.4221,132.464,40.1778,118.346,68.2621,143.582,140.596,91.7952,95.5632,112.602,91.7934,134.615,96.648,179.162,169.697,153.826,101.284,104.89,32.3243,137.311,86.5017,136.187,90.544,30
100.337,109.293,124.301,142.27,127.132,46.3853,118.352,67.6653,160.859,167.527,93.4388,93.0435,86.9601,93.3984,110.682,103.886,179.297,170.494,153.811,104.776,101.413,35.6698,104.201,139.219,116.58,90.5364,30
93.0075,109.309,124.722,142.931,132.933,53.6184,124.85,67.2398,161.58,161.769,85.2385,88.2098,105.659,91.63,127.65,104.589,179.22,179.039,113.342,104.926,141.732,35.8164,77.0726,166.656,116.271,45.854,30
92.9248,109.592,124.841,142.702,132.87,53.6447,124.839,67.7019,167.311,171.167,85.1963,88.2893,88.7123,91.6212,108.917,103.813,175.636,177.273,155.548,102.904,101.548,35.7361,78.9342,154.529,126.537,55.7619,30
90.4746,0,123.372,72.7569,138.653,47.8427,124.889,66.9847,161.466,161.688,85.1091,88.3951,88.6405,91.6571,110.54,103.877,179.191,179.68,133.906,109.095,116.999,39.9479,103.004,148.025,108.971,72.6877,30
84.0581,0,123.114,72.4489,132.628,40.9824,118.516,66.6839,160.851,167.74,93.2438,93.1461,86.8174,84.6896,108.821,99.4387,176.137,161.676,115.007,103.605,141.389,35.8149,108.116,103.642,148.243,122.274,30
83.9388,0,123.306,72.5637,132.506,41.0376,118.565,66.7474,154.918,161.735,93.2715,93.1847,86.8049,93.4284,108.856,109.017,175.599,156.967,156.074,107.267,96.659,39.9417,107.583,86.3158,166.101,178.021,30
83.9857,0,123.232,72.5004,132.545,40.9497,118.558,66.664,144.285,147.356,93.2871,93.218,103.566,93.4019,125.565,108.14,174.474,157.219,157.241,111.22,91.5388,35.8132,112.228,99.4701,148.302,139.567,30
81.6135,0,123.151,72.4151,132.731,40.8216,118.679,66.6537,160.751,167.747,93.2034,93.2445,86.8321,84.6821,108.897,97.3965,176.277,171.198,133.264,97.9552,128.781,30.1436,96.7406,97.7015,165.558,134.595,30
93.126,0,121.499,73.952,136.149,50.3949,126.586,70.3695,173.942,177.837,85.2071,88.2487,105.522,91.7501,125.794,110.983,178.214,159.063,111.43,93.4541,155.116,31.5549,108.047,108.681,143.271,135.424,30
105.914,0,106.317,71.7968,136.405,50.1362,126.462,68.7978,174.045,177.785,85.2283,88.2305,88.5831,91.6861,108.018,112.015,174.474,153.483,115.409,97.0267,147.564,30.0878,120.29,130.457,109.253,133.687,30
108.452,0,106.193,71.8358,136.393,50.1702,126.577,69.4911,174.021,177.823,85.1948,88.2419,105.607,91.6396,125.865,111.971,176.215,157.902,114.6,91.6747,153.726,23.858,101.606,108.464,149.93,117.131,30
107.331,0,104.385,70.685,138.922,47.6025,125.004,66.6853,168.509,172.603,85.1427,88.3333,88.6268,91.6692,108.071,111.941,176.661,162.195,113.058,95.8549,151.087,26.7268,104.296,155.477,100.226,100.467,30
100.508,0,108.627,69.2778,141.537,44.9715,126.603,70.208,168.48,172.538,85.1429,88.3486,88.7343,91.6024,109.032,110.232,178.336,164.207,112.289,89.0408,158.67,19.1183,121.906,131.353,106.742,97.8694,30
105.077,0,104.473,70.6934,138.855,47.6503,124.932,66.3548,168.58,172.62,85.1682,88.3265,88.603,91.679,108.051,112.046,174.554,157.715,115.185,90.6311,154.184,23.6519,103.929,116.483,139.587,151.549,30
101.397,0,123.658,75.1936,133.563,52.9792,126.485,68.8324,173.954,177.96,85.1502,88.3077,88.5048,91.7142,110.458,108.392,179.178,139.769,113.333,95.9617,150.705,26.927,110.095,144.467,105.438,70.5269,30
109.611,135.759,117.611,118.044,124.896,55.2273,118.481,70.3426,161.624,157.895,91.629,88.2475,88.5591,91.657,108.822,112.053,176.24,162.068,114.517,97.8009,147.682,29.9634,86.2113,138.755,135.033,134.904,30
93.8003,0,123.786,75.2183,127.067,53.0583,118.484,71.0233,167.307,167.296,91.6342,88.2405,88.6262,82.8885,108.887,103.285,175.317,157.871,155.929,100.57,103.501,33.6228,116.513,153.373,90.1137,89.8297,30
101.29,126.87,123.93,124.776,126.957,53.2242,118.405,71.1028,168.643,168.591,91.7259,88.0929,105.575,91.6135,125.849,113.135,175.289,160.975,155.929,100.551,103.52,33.6538,130.774,139.231,89.9953,108.442,30
109.591,134.592,117.593,119.015,125.02,55.1218,118.505,71.1571,168.377,168.39,91.6773,88.1813,105.731,91.5928,126.056,112.012,175.313,157.835,155.954,93.7904,110.255,26.9565,89.1003,161.491,109.409,63.8595,30
109.823,82.6045,117.262,170.146,125.001,55.1414,118.591,71.2192,173.069,176.85,91.6635,88.194,106.032,82.4806,126.23,100.629,177.255,164.434,155.102,102.642,102.256,33.5995,112.424,150.123,97.4532,110.423,30
127.041,134.895,97.3027,115.472,127.885,52.2685,118.613,66.6735,167.197,167.437,91.6005,88.2456,106.069,82.4506,126.227,100.588,178.137,165.175,153.537,93.3231,113.14,31.3735,85.306,173.134,101.56,68.795,30
145.515,133.279,83.8505,114.03,130.438,49.6686,122.026,72.2655,173.07,176.879,91.8365,88.0568,131.211,82.4826,151.468,98.6753,175.892,172.891,156.449,97.3596,106.192,29.8295,123.615,130.486,105.899,60.9994,30
160.195,132.607,71.237,115.537,128.386,51.7627,125.058,73.469,173.568,177.558,91.5887,88.2625,106.047,91.6158,123.487,105.388,172.433,169.166,157.174,90.4708,112.355,23.6537,85.4861,139.837,134.677,108.449,30
151.965,0,82.0901,73.3579,125.882,54.2788,123.033,65.5439,172.972,176.827,91.5581,88.2807,88.6586,83.9024,108.749,98.8877,177.324,127.673,154.742,92.5432,112.714,23.5081,59.2655,125.781,174.954,63.7869,30
151.944,133.594,82.1326,117.463,125.927,54.2476,123.076,66.1761,172.934,176.819,91.608,88.2177,105.995,91.6202,126.247,109.749,177.364,127.76,155.05,92.4187,112.531,23.5794,58.2724,138.209,163.518,62.6081,30
151.777,0,82.1572,73.327,125.945,54.2212,120.336,68.916,172.91,176.798,91.6733,88.1609,106.318,82.4851,123.16,99.6119,171.721,154.783,156.881,87.8721,115.247,30.034,70.274,147.45,142.276,45.6627,30
152.059,0,81.9303,73.3205,125.945,54.2183,120.387,68.8445,173.01,173.255,91.609,88.2272,106.234,73.8051,126.559,91.0291,177.414,160.846,137.914,98.6024,123.484,29.7499,26.2904,168.483,165.226,56.6153,30
160.32,0,71.0877,70.3239,128.476,44.1802,118.695,66.2077,160.983,172.354,91.6491,95.6944,106.417,73.7629,125.789,90.1776,175.51,170.88,156.427,103.702,99.8703,27.9078,124.377,151.854,83.7682,82.6119,30
152.143,0,81.7332,73.2824,125.925,46.737,120.249,68.7669,160.991,172.296,91.6905,95.6471,106.314,82.3776,125.712,99.777,176.504,169.794,155.144,92.7947,112.061,31.3166,106.74,151.496,101.763,93.5743,30
152.183,0,81.7438,73.2795,125.904,46.7431,122.971,66.1396,159.819,170.889,91.6302,95.7225,106.159,73.7289,125.587,92.3672,176.642,163.824,113.09,92.6128,154.297,23.541,111.374,153.097,95.5294,65.2045,30
151.889,132.986,82.0699,118.06,125.825,47.6989,118.499,66.1688,161.971,168.765,91.6565,94.8197,101.985,82.3527,118.723,103.9,173.957,156.775,137.602,92.4908,129.907,23.5019,115.126,141.4,103.474,83.7322,30
151.88,151.692,81.9862,99.7273,125.885,47.6459,118.566,66.2143,160.869,167.693,91.6361,94.833,106.049,73.7297,126.193,92.302,175.15,163.961,156.499,93.4929,110.008,26.7742,103.522,147.306,109.173,71.0028,30
152.176,106.792,81.7616,143.894,125.746,47.6885,118.517,65.9098,160.824,167.664,91.6492,94.9161,105.597,91.5876,125.83,110.831,177.531,158.954,113.23,95.6963,151.074,26.5803,25.0096,92.1331,117.143,150.968,30
134.41,152.301,102.404,103.281,122.921,57.1754,119.954,68.3526,173.961,173.933,91.7496,88.1537,88.5348,91.7218,108.64,110.1,175.121,150.263,156.149,96.7273,107.123,29.9158,33.7459,162.945,129.199,37.0898,30
134.566,153.067,102.204,102.552,122.97,57.1423,119.947,72.9277,173.144,173.109,91.6919,88.1953,88.6229,82.7021,108.698,101.101,176.026,159.747,114.421,88.7581,156.821,21.0569,25.5446,135.768,161.312,72.2189,30
134.114,0,102.693,76.5243,123.076,57.0608,118.407,70.4461,168.448,168.619,91.6637,88.1996,101.564,91.652,119.755,111.047,173.215,162.389,156.666,100.598,102.736,33.6374,86.4317,92.8678,179.3,155.157,30
134.404,0,102.313,76.4946,123.069,57.0156,118.347,66.5457,167.217,167.367,91.7007,88.215,88.5508,82.6929,105.905,101.963,171.348,162.87,158.275,104.946,96.7792,38.8767,99.977,99.7745,160.248,147.592,30
134.618,151.112,102.268,104.442,122.9,57.1791,120.018,68.9775,173.131,173.009,91.778,88.1427,88.6398,82.6686,108.682,102.033,173.977,164.322,158.086,99.7954,102.118,33.9105,84.3455,158.112,117.542,91.0169,30
134.347,153.34,102.538,102.298,122.922,57.136,119.969,68.953,173.237,173.184,91.7806,88.1612,88.5307,91.7274,108.684,109.091,174.061,121.202,157.911,104.492,97.5969,38.7202,63.3761,114.173,177.549,94.5154,30
134.416,0,102.36,76.5584,122.972,57.0638,118.382,66.4367,173.645,177.551,91.7557,88.2087,88.3492,91.7311,104.95,105.704,171.54,124.59,156.474,93.8688,109.657,26.9729,62.779,114.268,177.047,106.478,30
134.371,152.764,102.508,102.842,122.911,57.1606,119.951,68.9596,173.797,177.617,91.7944,88.1343,88.3475,82.698,105.659,94.2075,173.141,137.115,155.693,97.4997,106.807,29.8407,43.566,139.432,177.002,74.4918,30
134.482,151.294,102.337,104.265,122.978,57.1032,119.997,68.9818,173.105,176.697,91.7156,88.2031,88.3901,91.7646,105.727,105.854,172.327,63.7515,156.429,96.6465,106.924,29.8422,121.628,44.0769,165.705,114.072,30
134.738,134.9,101.927,119.259,123.042,57.0256,120.014,68.9082,173.002,173.005,91.74,88.192,105.504,91.7274,126.657,109.013,176.114,124.181,156.513,100.533,102.954,24.7295,59.3986,124.809,175.793,74.8804,30
152.004,152.049,81.9573,99.4306,125.713,54.3557,118.416,66.3504,173.838,173.96,91.7195,88.2114,105.579,91.6398,126.751,110.924,176.202,158.707,156.713,93.9193,109.367,26.9353,25.1694,124.425,149.594,126.672,30
134.998,108.154,101.644,145.54,123.075,57.0025,118.389,66.3157,173.849,173.888,91.7156,88.2072,88.7321,82.6101,108.888,103.033,177.357,157.837,155.575,102.786,101.639,24.7973,123.454,135.257,101.289,108.063,30
134.914,108.067,101.781,145.717,122.991,57.1834,122.813,70.0552,168.563,164.896,91.6989,88.1268,88.5599,82.6474,105.851,103.08,172.566,162.768,175.559,111.987,72.4533,44.6619,103.334,165.2,91.4666,83.0421,30
134.774,133.679,101.907,120.563,122.989,57.166,120.083,72.9431,161.562,157.581,91.668,88.1767,88.5811,82.6495,105.955,102.038,172.425,163.529,156.443,96.8625,106.695,29.9286,112.096,150.735,97.1693,123.633,30
134.453,134.147,102.236,120.041,123.095,57.0725,118.413,66.4367,165.763,165.814,91.7198,88.1129,101.856,82.4819,119.212,101.692,172.483,164.61,158.269,106.867,94.8641,39.7524,109.937,151.509,98.5538,97.4608,30
134.695,134.186,102.03,120.042,123.038,57.1228,120.079,72.8765,165.832,165.832,91.6778,88.1617,88.6999,82.626,108.786,101.922,174.091,164.03,157.867,96.0362,106.097,30.0576,21.4008,177.251,155.85,74.0094,30
134.685,134.081,102.029,120.075,123.061,57.0932,120.059,72.8825,167.308,167.244,91.768,88.0778,101.74,91.5917,119.103,110.856,174.466,163.023,137.895,102.689,119.416,33.5835,112.412,156.904,90.6842,116.622,30
134.815,133.726,101.955,120.477,122.982,57.1404,120.045,72.8504,165.892,165.814,91.7827,88.0951,101.776,91.6198,119.166,110.839,172.352,163.531,156.885,98.4837,104.632,31.3785,21.6578,100.579,122.237,147.248,30
134.486,151.779,102.378,103.758,122.96,57.1187,118.346,66.497,173.15,173.121,91.7512,88.17,88.4878,82.7349,105.873,101.043,171.384,153.648,157.861,110.949,91.1899,34.2045,31.9759,110.669,142.645,108.892,30
134.885,107.455,101.946,146.347,122.912,57.1444,119.967,69.0747,173.155,173.069,91.797,88.1467,88.6537,82.6875,108.782,101.053,174.118,165.805,158.415,104.823,96.7621,38.7823,20.8003,175.825,155.025,65.1982,30
134.546,134.315,102.224,119.893,122.977,57.098,120.008,68.9673,173.899,173.985,91.7663,88.1588,88.5809,91.7269,108.733,112.457,174.107,122.327,157.684,95.8415,106.474,29.9832,59.4318,144.563,156.005,68.4715,30
152.009,133.191,82.0429,117.866,125.752,47.6713,120.082,68.9355,160.79,167.626,91.6721,94.9051,88.5869,91.6839,108.639,113.472,175.037,140.663,156.518,96.7916,106.69,29.8955,39.1762,39.1762,0,0,30
152.046,133.481,82.0202,117.588,125.757,54.3535,122.938,66.1479,173.247,173.458,91.6589,88.2304,88.6002,82.77,108.705,101.064,175.061,156.236,156.801,111.808,91.3918,31.7379,27.6597,27.6597,0,0,30
152.155,133.792,81.8322,117.252,125.802,47.698,122.969,66.1559,160.868,167.707,91.692,94.8083,105.749,91.6854,125.872,109.861,174.056,159.838,157.548,99.6945,102.757,33.7999,24.6373,24.6373,0,0,30
152.256,133.339,81.6886,117.662,125.835,46.7407,120.188,68.8898,161.124,168.961,91.6174,95.8074,88.6929,82.7363,108.833,100.206,174.098,154.299,157.513,101.426,101.061,35.5639,31.8896,173.48,154.63,45.3662,30
145.404,149.885,83.0092,102.836,124.037,56.0662,124.842,68.4029,173.265,173.474,91.6963,88.2001,105.825,91.6975,125.925,109.044,173.998,142.402,157.734,105.781,96.4854,39.8191,41.5177,161.306,157.176,59.3317,30
145.485,106.308,83.0015,146.066,123.921,56.1321,126.984,70.3022,173.227,173.438,91.7346,88.2122,105.783,91.6991,125.866,109.955,174.982,152.257,139.455,96.7735,123.771,29.9886,31.3768,83.2218,114.599,145.729,30
176.409,150.122,59.2822,102.639,124.137,48.401,123.093,66.0924,160.814,168.732,91.6087,95.8535,106.024,82.5456,126.164,99.8943,174.042,164.476,157.897,105.72,96.3826,30.8733,21.5786,50.0291,71.6076,136.503,30
145.4,150.527,83.0893,102.299,124.035,49.3575,122.957,66.0531,160.535,167.587,91.6871,94.9206,106.332,82.459,125.702,99.7196,174.251,165.742,156.696,100.83,102.474,33.855,84.754,165.071,110.176,95.5539,30
144.178,150.972,83.1269,101.84,124.069,49.3387,123.013,66.1091,159.017,169.337,91.6894,94.9031,106.29,82.5364,123.801,99.748,170.187,165.388,158.61,100.265,101.125,35.5521,103.987,177.65,73.6624,47.5119,30
152.157,0,72.4409,70.8345,126.616,45.9828,121.339,63.2691,159.752,167.488,91.5836,95.8177,105.804,91.5869,126.154,110.906,175.461,154.868,115.115,100.873,144.012,24.6064,93.846,174.015,92.1391,22.0121,30
145.321,151.199,83.0134,101.557,124.115,48.5094,121.283,63.3228,159.761,167.481,91.5699,95.8055,88.8344,82.7547,109.907,102.052,176.37,144.209,114.822,112.181,132.997,31.2646,104.96,61.2668,166.227,80.4896,30
128.234,107.144,98.519,143.456,125.88,46.6633,121.292,63.2958,159.602,167.397,91.5899,95.8671,105.908,82.6191,127.165,101.026,176.31,159.576,156.81,100.851,102.339,24.8481,90.139,89.2081,179.347,179.598,30
152.213,0,72.5425,70.8686,126.588,46.9375,123.079,66.025,160.873,167.819,91.6741,94.8001,106.338,82.4533,125.766,99.7937,174.331,166.792,156.55,96.9375,106.512,29.9871,83.5802,158.541,117.879,84.0453,30
144.233,150.989,82.9929,101.806,124.055,56.1064,123.036,66.8651,173.219,177.075,91.6461,88.1929,106.384,73.727,125.692,91.9606,173.311,164.643,158.529,111.49,89.9819,45.2362,86.0296,131.417,142.553,98.4759,30
145.39,106.859,81.4978,143.814,133.104,54.3462,132.212,68.342,165.72,169.364,84.2094,88.3403,106.239,82.3304,128.101,100.635,177.244,159.928,163.265,101.452,61.8136,34.0695,89.9197,153.472,116.608,89.6338,30
145.555,107.183,81.212,143.465,133.061,54.367,132.232,68.3589,165.586,169.201,84.2257,88.3464,106.165,82.3651,126.386,100.645,175.532,159.845,158.227,126.097,75.6759,58.4989,64.167,165.488,130.345,59.5707,30
145.45,107.216,81.3793,143.439,125.627,54.3333,123.055,70.1228,165.703,169.35,91.7642,88.2751,106.338,73.794,125.686,91.0868,173.481,160.859,176.468,110.933,72.5991,44.839,89.5478,165.508,104.944,59.4462,30
145.495,107.135,81.3671,143.49,133.17,54.2516,132.283,68.2786,165.955,166.411,84.2774,88.3007,106.197,82.4522,125.532,99.7659,175.542,160.917,139.621,98.1868,122.193,30.1279,88.2952,153.434,118.271,89.5157,30
145.553,107.512,81.2867,143.104,133.184,54.2483,132.301,68.2648,167.366,167.838,84.2161,88.3514,106.124,82.4359,126.354,100.727,176.536,159.695,156.884,107.743,95.3724,39.574,89.6584,153.026,117.316,54.301,30
145.475,149.888,81.2985,101.138,133.223,54.2036,132.418,68.3479,165.707,166.195,84.2105,88.363,106.353,82.4028,125.726,99.6978,174.551,160.925,158.33,107.654,94.0152,40.5236,89.1836,158.202,112.614,55.9908,30
145.365,169.049,81.4597,82.455,133.162,54.2666,132.318,67.4449,165.74,166.217,84.2086,88.363,106.407,82.3944,125.698,99.7074,174.469,166.335,158.213,107.679,94.1087,40.5633,84.2597,166.127,109.613,64.8909,30
145.391,0,81.4781,72.0951,125.57,54.3295,126.986,74.1002,165.872,169.604,91.7967,88.304,102.214,82.3641,118.77,100.596,171.737,164.996,158.366,102.967,98.6669,35.8888,103.036,127.927,129.037,120.668,30
152.765,151.513,81.262,99.5757,125.521,54.3514,124.741,71.0716,172.966,176.835,91.7496,88.3785,88.6174,82.4313,105.162,100.766,170.653,164.098,158.61,96.1486,105.242,30.192,85.8195,137.811,136.37,110.078,30
152.651,151.934,81.3705,99.1076,125.632,47.5164,122.859,70.0025,158.885,169.203,91.7345,95.1175,105.908,82.434,125.977,100.673,174.092,160.02,158.355,92.9924,108.652,27.1004,108.502,108.617,142.88,134.647,30
152.771,151.34,81.2624,99.7012,125.691,47.4615,123.007,70.0028,152.695,159.809,91.708,95.14,102.119,73.7767,118.744,91.1019,170.585,160.935,158.504,96.1247,105.372,30.1822,116.015,146.523,97.462,96.9521,30
135.993,150.317,100.85,103.79,122.857,57.0394,124.6,71.2704,165.845,166.032,91.91,88.1941,88.5961,82.5166,107.842,101.741,175.305,158.843,174.807,112.876,72.3161,44.6683,116.473,116.699,126.828,126.648,30
135.951,149.84,100.935,104.275,122.868,57.0473,124.629,71.2654,165.835,166.067,91.8875,88.1968,106.111,82.4448,125.415,101.653,174.437,158.965,158.467,106.822,94.7112,39.7155,107.83,134.844,117.326,91.167,30
135.549,152.268,101.266,101.959,122.815,57.0787,122.682,69.5516,167.347,167.584,91.8054,88.3007,88.5999,82.4731,105.199,100.729,172.875,163.543,156.921,102.015,101.064,33.7638,100.436,137.037,122.526,110.81,30
135.73,152.146,101.099,102.077,122.882,50.2786,122.792,69.5027,152.975,160.038,91.7958,95.0435,102.012,82.4341,118.639,99.6689,169.495,165.495,177.319,100.675,82.0061,35.7867,111.97,138.838,109.192,117.356,30
